timestamp,open,high,low,close,volume
2025-11-23 18:16:03.166585,1.1016488582967061,1.1020653405034988,1.1015456802696288,1.1017891609865775,153
2025-11-23 18:17:03.166585,1.1017891609865775,1.1023308869176018,1.1017180973207228,1.102152054738371,586
2025-11-23 18:18:03.166585,1.102152054738371,1.1023725760297527,1.1019777197994276,1.102108820895996,431
2025-11-23 18:19:03.166585,1.102108820895996,1.1022412632364635,1.101113392922451,1.101121907142044,346
2025-11-23 18:20:03.166585,1.101121907142044,1.1012489498704965,1.1002489553593975,1.100371778161119,664
2025-11-23 18:21:03.166585,1.100371778161119,1.1006754998413313,1.1001075698629053,1.1006640527354943,579
2025-11-23 18:22:03.166585,1.1006640527354943,1.101057098064889,1.100637358853216,1.1008749820248667,636
2025-11-23 18:23:03.166585,1.1008749820248667,1.1012275221527776,1.1007175524079738,1.1010194779128175,585
2025-11-23 18:24:03.166585,1.1010194779128175,1.1016948499147126,1.1009586950808705,1.1015972386642352,414
2025-11-23 18:25:03.166585,1.1015972386642352,1.101728949715619,1.101339955325066,1.101574885606047,642
2025-11-23 18:26:03.166585,1.101574885606047,1.102067920428857,1.101279991173862,1.1014458497731223,444
2025-11-23 18:27:03.166585,1.1014458497731223,1.1015164460549232,1.1010671112493635,1.1011166743885372,650
2025-11-23 18:28:03.166585,1.1011166743885372,1.1016102667649128,1.1008543577780607,1.1015980586120149,388
2025-11-23 18:29:03.166585,1.1015980586120149,1.1018249805665103,1.1012047712277375,1.101347811498052,179
2025-11-23 18:30:03.166585,1.101347811498052,1.101558445457862,1.1006591104084058,1.1009195628099797,748
2025-11-23 18:31:03.166585,1.1009195628099797,1.1010494885719553,1.1000780470210827,1.1001907847170214,616
2025-11-23 18:32:03.166585,1.1001907847170214,1.100686202870507,1.1000406633483972,1.1004804282906129,923
2025-11-23 18:33:03.166585,1.1004804282906129,1.1006387973455296,1.1004508014536685,1.1005915520435943,163
2025-11-23 18:34:03.166585,1.1005915520435943,1.1013888373103102,1.1002065136244419,1.1012181699924084,401
2025-11-23 18:35:03.166585,1.1012181699924084,1.1014546352626433,1.1004044323090185,1.1004839578149528,965
2025-11-23 18:36:03.166585,1.1004839578149528,1.1006923038770966,1.099884944157347,1.1005643145920023,215
2025-11-23 18:37:03.166585,1.1005643145920023,1.1006897238693525,1.1000619461476635,1.1002232288958103,638
2025-11-23 18:38:03.166585,1.1002232288958103,1.1005033240084876,1.1001174023293072,1.1003319810943273,522
2025-11-23 18:39:03.166585,1.1003319810943273,1.1006675943858817,1.0994173610037685,1.099709915873574,825
2025-11-23 18:40:03.166585,1.099709915873574,1.099965624395161,1.0993108746074354,1.099399145566307,410
2025-11-23 18:41:03.166585,1.099399145566307,1.1010684598757183,1.098980108133288,1.100629328555392,335
2025-11-23 18:42:03.166585,1.100629328555392,1.1006477335532554,1.0999214942172304,1.1000641245408056,415
2025-11-23 18:43:03.166585,1.1000641245408056,1.1008121598460174,1.1000407366131981,1.100767314017245,851
2025-11-23 18:44:03.166585,1.100767314017245,1.1021420250264193,1.1003484794689253,1.1020798629176998,684
2025-11-23 18:45:03.166585,1.1020798629176998,1.1026296302179048,1.1016863433246216,1.1025755491969123,504
2025-11-23 18:46:03.166585,1.1025755491969123,1.1028220783241105,1.1025559478496934,1.1027724041739955,529
2025-11-23 18:47:03.166585,1.1027724041739955,1.1037054160597617,1.1025775567145104,1.1034687874439502,785
2025-11-23 18:48:03.166585,1.1034687874439502,1.1038719963974868,1.1029462517083983,1.1033362842745917,956
2025-11-23 18:49:03.166585,1.1033362842745917,1.1038573089634827,1.1033136313384746,1.1036297900596121,717
2025-11-23 18:50:03.166585,1.1036297900596121,1.1037984968948709,1.103196022942328,1.1034872095812127,879
2025-11-23 18:51:03.166585,1.1034872095812127,1.1041564113097977,1.103347206696375,1.10403277606898,316
2025-11-23 18:52:03.166585,1.10403277606898,1.1043249922025113,1.1035165358732368,1.103925394245519,832
2025-11-23 18:53:03.166585,1.103925394245519,1.1040320091475384,1.1033737549468274,1.1033737746749497,925
2025-11-23 18:54:03.166585,1.1033737746749497,1.1039436430982454,1.1028562917370937,1.1037710339941118,577
2025-11-23 18:55:03.166585,1.1037710339941118,1.104440080817666,1.1036491479386545,1.1043747141231683,899
2025-11-23 18:56:03.166585,1.1043747141231683,1.1045302697198502,1.1037430018270817,1.1039945904932915,561
2025-11-23 18:57:03.166585,1.1039945904932915,1.104255956933374,1.103650644393594,1.104054498569514,218
2025-11-23 18:58:03.166585,1.104054498569514,1.1046115927351656,1.1040436176191195,1.104261728459272,410
2025-11-23 18:59:03.166585,1.104261728459272,1.10442715367566,1.1040781100680728,1.1044063744216868,120
2025-11-23 19:00:03.166585,1.1044063744216868,1.1044287372229857,1.1039013602051289,1.1040723639361916,906
2025-11-23 19:01:03.166585,1.1040723639361916,1.1044007371946587,1.1033489570568058,1.103469616611256,564
2025-11-23 19:02:03.166585,1.103469616611256,1.1042757269783234,1.103280391158852,1.1041736742106436,219
2025-11-23 19:03:03.166585,1.1041736742106436,1.1042884402520754,1.1034640565505265,1.1035987229089816,269
2025-11-23 19:04:03.166585,1.1035987229089816,1.10392789994812,1.103581318816288,1.1038294816204022,305
2025-11-23 19:05:03.166585,1.1038294816204022,1.1050734727620346,1.1037983980876103,1.104694722816733,842
2025-11-23 19:06:03.166585,1.104694722816733,1.1050895492716135,1.1044442021434078,1.1045477390614447,417
2025-11-23 19:07:03.166585,1.1045477390614447,1.1049927169536902,1.104446039222715,1.1046224182520281,677
2025-11-23 19:08:03.166585,1.1046224182520281,1.1048249180682879,1.1041918800616017,1.104223101092196,351
2025-11-23 19:09:03.166585,1.104223101092196,1.104358906702367,1.1038249995765406,1.104139219805317,488
2025-11-23 19:10:03.166585,1.104139219805317,1.1042496349698188,1.1037978013470195,1.1039472481684782,893
2025-11-23 19:11:03.166585,1.1039472481684782,1.104953159105481,1.1035542061820187,1.1048327316283268,101
2025-11-23 19:12:03.166585,1.1048327316283268,1.1053046296760194,1.104799510518178,1.1051993275855303,704
2025-11-23 19:13:03.166585,1.1051993275855303,1.1055183807165467,1.1048335744498603,1.1049507658742355,998
2025-11-23 19:14:03.166585,1.1049507658742355,1.1056998104796454,1.1047453671649545,1.1056063876479225,786
2025-11-23 19:15:03.166585,1.1056063876479225,1.1057047457249558,1.1052419881941975,1.1053303776338252,228
2025-11-23 19:16:03.166585,1.1053303776338252,1.1054323900051533,1.1045944309348081,1.1046611744605739,917
2025-11-23 19:17:03.166585,1.1046611744605739,1.1048226125860965,1.1044975618022972,1.104594595404962,101
2025-11-23 19:18:03.166585,1.104594595404962,1.1053297976782366,1.104274728877087,1.105094231355964,351
2025-11-23 19:19:03.166585,1.105094231355964,1.10509534110289,1.1049117677819917,1.1049212739589547,786
2025-11-23 19:20:03.166585,1.1049212739589547,1.1052571116115821,1.1042546418108419,1.1049993199069204,924
2025-11-23 19:21:03.166585,1.1049993199069204,1.1051810291660291,1.103915701411146,1.1040429567742782,503
2025-11-23 19:22:03.166585,1.1040429567742782,1.104135696616393,1.1039858742445154,1.1040380965276018,888
2025-11-23 19:23:03.166585,1.1040380965276018,1.1042439488966491,1.103967599667459,1.1042074775936197,120
2025-11-23 19:24:03.166585,1.1042074775936197,1.1050432775672727,1.1040946294050908,1.1049609169882528,912
2025-11-23 19:25:03.166585,1.1049609169882528,1.105189237494212,1.104179556858142,1.1045240904774052,145
2025-11-23 19:26:03.166585,1.1045240904774052,1.1046238906918269,1.1039730078870673,1.1041175191624015,502
2025-11-23 19:27:03.166585,1.1041175191624015,1.104323138644526,1.1035952140487097,1.1038720438820644,318
2025-11-23 19:28:03.166585,1.1038720438820644,1.10409948157126,1.1036345460203765,1.104071748515773,941
2025-11-23 19:29:03.166585,1.104071748515773,1.1042741007002461,1.103096021210247,1.1033581460308641,575
2025-11-23 19:30:03.166585,1.1033581460308641,1.103458879570595,1.1033355704436427,1.1033393047281543,983
2025-11-23 19:31:03.166585,1.1033393047281543,1.1039537380845357,1.1031668083095247,1.1036504770072295,136
2025-11-23 19:32:03.166585,1.1036504770072295,1.1043413414032222,1.103313265225602,1.104139529724748,239
2025-11-23 19:33:03.166585,1.104139529724748,1.1041687375407367,1.1037843226293358,1.1040361075349439,332
2025-11-23 19:34:03.166585,1.1040361075349439,1.1043542520224685,1.103949531874537,1.1042948768890184,906
2025-11-23 19:35:03.166585,1.1042948768890184,1.1046201261069437,1.1038108202108725,1.1039532679724475,209
2025-11-23 19:36:03.166585,1.1039532679724475,1.1042275093482659,1.1038664433165737,1.1040722273266383,357
2025-11-23 19:37:03.166585,1.1040722273266383,1.10411352588681,1.103061422083895,1.10319195833054,340
2025-11-23 19:38:03.166585,1.10319195833054,1.1032964911452652,1.1030200094736615,1.10328931771381,636
2025-11-23 19:39:03.166585,1.10328931771381,1.1038502469737201,1.1030409503390448,1.1034129892006634,699
2025-11-23 19:40:03.166585,1.1034129892006634,1.1037917341550048,1.103171591254617,1.1037385641265278,265
2025-11-23 19:41:03.166585,1.1037385641265278,1.104684526087832,1.1035210093665462,1.1046480531096325,510
2025-11-23 19:42:03.166585,1.1046480531096325,1.10527993343238,1.1045453521064141,1.1052234174292535,268
2025-11-23 19:43:03.166585,1.1052234174292535,1.1053281211213946,1.104714504221635,1.104778164831867,779
2025-11-23 19:44:03.166585,1.104778164831867,1.105050857337611,1.104291304513256,1.1043241073717798,906
2025-11-23 19:45:03.166585,1.1043241073717798,1.104557007841888,1.1042727068650684,1.1043562195367005,666
2025-11-23 19:46:03.166585,1.1043562195367005,1.1048038126061597,1.1042777147496907,1.1043476226484805,761
2025-11-23 19:47:03.166585,1.1043476226484805,1.1046246312845105,1.104171482335902,1.1045471183232916,475
2025-11-23 19:48:03.166585,1.1045471183232916,1.1054411200346046,1.1042903139230575,1.105296439153234,118
2025-11-23 19:49:03.166585,1.105296439153234,1.1057199379848694,1.1051930079094756,1.1056463108718786,686
2025-11-23 19:50:03.166585,1.1056463108718786,1.1056767315030327,1.1054478096602436,1.1055472783277807,344
2025-11-23 19:51:03.166585,1.1055472783277807,1.1061546244509441,1.1053973771281564,1.1061206434740738,321
2025-11-23 19:52:03.166585,1.1061206434740738,1.1061477089184906,1.1060986851532295,1.106119240557731,351
2025-11-23 19:53:03.166585,1.106119240557731,1.1061750005960669,1.1057063264705722,1.1058970783003093,310
2025-11-23 19:54:03.166585,1.1058970783003093,1.1067590138523786,1.105749148934768,1.1065400060827746,225
2025-11-23 19:55:03.166585,1.1065400060827746,1.106684155231247,1.1062047502687011,1.1062532413813442,768
2025-11-23 19:56:03.166585,1.1062532413813442,1.106265199029941,1.105937768522621,1.1062335765028022,686
2025-11-23 19:57:03.166585,1.1062335765028022,1.1066740984673533,1.1052421886900903,1.1053810681609049,656
2025-11-23 19:58:03.166585,1.1053810681609049,1.1055210164551839,1.105240401314235,1.105259829707489,807
2025-11-23 19:59:03.166585,1.105259829707489,1.105888953381634,1.1051493139725372,1.1058322020410025,678
2025-11-23 20:00:03.166585,1.1058322020410025,1.1060854597561345,1.1053579737786838,1.1054965748721728,662
2025-11-23 20:01:03.166585,1.1054965748721728,1.106321588321099,1.1052952857933551,1.1056372696774386,445
2025-11-23 20:02:03.166585,1.1056372696774386,1.10624808773786,1.1055157061730785,1.1059984378921768,198
2025-11-23 20:03:03.166585,1.1059984378921768,1.1060987315898467,1.1055302101616813,1.1056771040029416,157
2025-11-23 20:04:03.166585,1.1056771040029416,1.105829074994117,1.1055915399289709,1.105806911575961,939
2025-11-23 20:05:03.166585,1.105806911575961,1.1068161070836842,1.10567272642997,1.1066412498022506,954
2025-11-23 20:06:03.166585,1.1066412498022506,1.1073879412320418,1.1064261791298227,1.1073174878516416,832
2025-11-23 20:07:03.166585,1.1073174878516416,1.1073368481152195,1.1070321674621453,1.1071689233303066,221
2025-11-23 20:08:03.166585,1.1071689233303066,1.1073395086643483,1.1070246751642208,1.1071821586726525,522
2025-11-23 20:09:03.166585,1.1071821586726525,1.107251942557839,1.1064714645564775,1.106483412412228,210
2025-11-23 20:10:03.166585,1.106483412412228,1.1066694099702536,1.105982539241047,1.10616351016792,271
2025-11-23 20:11:03.166585,1.10616351016792,1.106197802759816,1.1054616561131798,1.1055467544207414,657
2025-11-23 20:12:03.166585,1.1055467544207414,1.1055763491837838,1.1052875921102627,1.10529738316167,563
2025-11-23 20:13:03.166585,1.10529738316167,1.10559507243491,1.1051027992536313,1.1051589507647952,384
2025-11-23 20:14:03.166585,1.1051589507647952,1.1052918367282507,1.1046928794291992,1.1049698262232364,734
2025-11-23 20:15:03.166585,1.1049698262232364,1.1055361577489986,1.1036741476360779,1.104065268952345,669
2025-11-23 20:16:03.166585,1.104065268952345,1.1042600152232263,1.1031046678381218,1.1033577486512116,102
2025-11-23 20:17:03.166585,1.1033577486512116,1.1033746426891675,1.1026531485309403,1.1030441531820476,172
2025-11-23 20:18:03.166585,1.1030441531820476,1.1035289539171997,1.1029236904240727,1.1034873499847253,398
2025-11-23 20:19:03.166585,1.1034873499847253,1.1044998880055814,1.1034302548003048,1.1042945732784115,764
2025-11-23 20:20:03.166585,1.1042945732784115,1.1049525495535337,1.1040825344574592,1.104445974986849,418
2025-11-23 20:21:03.166585,1.104445974986849,1.1049138935201197,1.1042118526263602,1.1049030490943743,459
2025-11-23 20:22:03.166585,1.1049030490943743,1.1049134671108671,1.1042225950506301,1.1044957611502093,661
2025-11-23 20:23:03.166585,1.1044957611502093,1.1045336770914396,1.103924609437633,1.104102291653621,827
2025-11-23 20:24:03.166585,1.104102291653621,1.105039819876402,1.1037282017852241,1.1046352830261286,943
2025-11-23 20:25:03.166585,1.1046352830261286,1.1046612383040024,1.1044634053332893,1.1045578035169161,721
2025-11-23 20:26:03.166585,1.1045578035169161,1.1048181640397092,1.1042239506580853,1.1043347212372678,425
2025-11-23 20:27:03.166585,1.1043347212372678,1.105480476604875,1.1040745883422105,1.1051598010986377,255
2025-11-23 20:28:03.166585,1.1051598010986377,1.1054201891095108,1.1045281009935441,1.1050805379888005,576
2025-11-23 20:29:03.166585,1.1050805379888005,1.1054618132304492,1.10504569373089,1.1053436489111155,511
2025-11-23 20:30:03.166585,1.1053436489111155,1.1057323589814405,1.1052609980689019,1.1055412276570933,320
2025-11-23 20:31:03.166585,1.1055412276570933,1.1057511196794425,1.105026572009532,1.1051843302870796,431
2025-11-23 20:32:03.166585,1.1051843302870796,1.1052378905754034,1.104674455847413,1.1049819737954687,318
2025-11-23 20:33:03.166585,1.1049819737954687,1.1055086460366204,1.1047941339468603,1.1054912776638988,330
2025-11-23 20:34:03.166585,1.1054912776638988,1.1057590271454822,1.104558770975017,1.104702835834339,320
2025-11-23 20:35:03.166585,1.104702835834339,1.1048299088900497,1.104248781857109,1.1043217754694843,737
2025-11-23 20:36:03.166585,1.1043217754694843,1.1043403556816915,1.1034480267180167,1.1036463629976363,433
2025-11-23 20:37:03.166585,1.1036463629976363,1.1044655231118319,1.1032263008761618,1.104253121547368,605
2025-11-23 20:38:03.166585,1.104253121547368,1.1053248917197878,1.103914685795077,1.105224375921156,255
2025-11-23 20:39:03.166585,1.105224375921156,1.1052505537657697,1.1051740649793487,1.105219022475145,999
2025-11-23 20:40:03.166585,1.105219022475145,1.1059897255088205,1.1050529808091967,1.1058514794877532,446
2025-11-23 20:41:03.166585,1.1058514794877532,1.1060977776533256,1.1051405355595567,1.1060755908799351,506
2025-11-23 20:42:03.166585,1.1060755908799351,1.1061254466089459,1.105317695233126,1.105623728211573,516
2025-11-23 20:43:03.166585,1.105623728211573,1.105737374765245,1.1046654804475833,1.1048388446781825,623
2025-11-23 20:44:03.166585,1.1048388446781825,1.1051216930966143,1.1046245900429388,1.1049973286482024,889
2025-11-23 20:45:03.166585,1.1049973286482024,1.105301316555648,1.1042780824689342,1.1045237930462397,453
2025-11-23 20:46:03.166585,1.1045237930462397,1.1049605968062868,1.104240433803999,1.1043378651092575,213
2025-11-23 20:47:03.166585,1.1043378651092575,1.105091499345883,1.104306553114905,1.1048567712839925,474
2025-11-23 20:48:03.166585,1.1048567712839925,1.1062641194588696,1.104777183092025,1.1060961224030088,371
2025-11-23 20:49:03.166585,1.1060961224030088,1.1062059524678147,1.105786153037537,1.1061081779073398,875
2025-11-23 20:50:03.166585,1.1061081779073398,1.1066445691789826,1.1059899602635634,1.1065115165521417,253
2025-11-23 20:51:03.166585,1.1065115165521417,1.1065976836175868,1.1056697555914412,1.1059662392212943,420
2025-11-23 20:52:03.166585,1.1059662392212943,1.1063830751148547,1.1058313820566206,1.1061614646596605,221
2025-11-23 20:53:03.166585,1.1061614646596605,1.1069034277142886,1.1060562625229975,1.1066088804125145,807
2025-11-23 20:54:03.166585,1.1066088804125145,1.1066995922037757,1.1059823657781371,1.1060913486193507,960
2025-11-23 20:55:03.166585,1.1060913486193507,1.1063512105454347,1.1054857460063132,1.1055685632250478,486
2025-11-23 20:56:03.166585,1.1055685632250478,1.1061755981217938,1.105349261259455,1.1057667143717955,218
2025-11-23 20:57:03.166585,1.1057667143717955,1.1057940503635195,1.1052544845491947,1.105352932084877,247
2025-11-23 20:58:03.166585,1.105352932084877,1.1066512942848001,1.1050648745318605,1.1064874512104157,274
2025-11-23 20:59:03.166585,1.1064874512104157,1.1066951075503857,1.1055512327796062,1.1058519074248356,597
2025-11-23 21:00:03.166585,1.1058519074248356,1.1062744885887907,1.1058500981249506,1.1062107436085635,205
2025-11-23 21:01:03.166585,1.1062107436085635,1.1064186851145656,1.1060608744342806,1.106339692690645,900
2025-11-23 21:02:03.166585,1.106339692690645,1.106471940436514,1.1048543321216504,1.1050394021930359,142
2025-11-23 21:03:03.166585,1.1050394021930359,1.1053236339905683,1.1046586031322259,1.1048897450103852,477
2025-11-23 21:04:03.166585,1.1048897450103852,1.104980801521136,1.1046006383456586,1.1047429538469355,934
2025-11-23 21:05:03.166585,1.1047429538469355,1.1053899886184653,1.1047335107687741,1.1049900116526243,974
2025-11-23 21:06:03.166585,1.1049900116526243,1.1053524121413192,1.1049511632731408,1.1051770224028317,924
2025-11-23 21:07:03.166585,1.1051770224028317,1.1054536178406273,1.1049311428752644,1.1053277562813455,963
2025-11-23 21:08:03.166585,1.1053277562813455,1.1058137983515308,1.1050046710629835,1.1056784344512989,625
2025-11-23 21:09:03.166585,1.1056784344512989,1.106894677080616,1.1054517210816759,1.1066359620544717,819
2025-11-23 21:10:03.166585,1.1066359620544717,1.1069232961266966,1.1062452146164647,1.106566556644891,976
2025-11-23 21:11:03.166585,1.106566556644891,1.1066465695829186,1.1057219549948545,1.1058010701528744,378
2025-11-23 21:12:03.166585,1.1058010701528744,1.1059962490695294,1.105221968977718,1.1056238176384732,948
2025-11-23 21:13:03.166585,1.1056238176384732,1.1057634343005087,1.1053126128460447,1.105511723675598,108
2025-11-23 21:14:03.166585,1.105511723675598,1.105631476025128,1.105005492093625,1.10513406548412,496
2025-11-23 21:15:03.166585,1.10513406548412,1.1060100050453627,1.105026643716779,1.105808513745363,837
2025-11-23 21:16:03.166585,1.105808513745363,1.105951534012751,1.1054419090213172,1.1054919792034477,395
2025-11-23 21:17:03.166585,1.1054919792034477,1.105540272509649,1.1052893364139478,1.1054231878259497,315
2025-11-23 21:18:03.166585,1.1054231878259497,1.105717952613341,1.1053269714087544,1.1056234240393075,671
2025-11-23 21:19:03.166585,1.1056234240393075,1.1060456070932068,1.1054614843708483,1.1057890699323076,749
2025-11-23 21:20:03.166585,1.1057890699323076,1.1062455477412931,1.1054854093559028,1.106130366375665,982
2025-11-23 21:21:03.166585,1.106130366375665,1.1069830526491085,1.1060817822549454,1.1067599151742282,887
2025-11-23 21:22:03.166585,1.1067599151742282,1.1070326200003273,1.1057977917789854,1.1060063227595833,575
2025-11-23 21:23:03.166585,1.1060063227595833,1.106208583060271,1.1056656546634882,1.1057512143362,766
2025-11-23 21:24:03.166585,1.1057512143362,1.105953625195757,1.105690578610032,1.1058995139126948,155
2025-11-23 21:25:03.166585,1.1058995139126948,1.10596418092644,1.1057321228523431,1.1058648563312272,998
2025-11-23 21:26:03.166585,1.1058648563312272,1.106090775537191,1.1049785736121425,1.105157034109418,217
2025-11-23 21:27:03.166585,1.105157034109418,1.1051900594070003,1.104590043104355,1.1047870390139984,413
2025-11-23 21:28:03.166585,1.1047870390139984,1.104858573363172,1.1037672101568186,1.1039578944582333,668
2025-11-23 21:29:03.166585,1.1039578944582333,1.1044419303713895,1.1036540595026827,1.104128964097121,845
2025-11-23 21:30:03.166585,1.104128964097121,1.1051829698372109,1.1039853793027983,1.1049670306743056,401
2025-11-23 21:31:03.166585,1.1049670306743056,1.1054952446623125,1.1048856733647245,1.10536605450189,628
2025-11-23 21:32:03.166585,1.10536605450189,1.1054752801510115,1.105026010041263,1.1050784317627913,508
2025-11-23 21:33:03.166585,1.1050784317627913,1.1054304713686478,1.1045824712954242,1.1048471551159411,766
2025-11-23 21:34:03.166585,1.1048471551159411,1.1051311307314076,1.1042747527708432,1.1044369892714048,171
2025-11-23 21:35:03.166585,1.1044369892714048,1.1050192337858478,1.1038417778557856,1.1046431808899624,441
2025-11-23 21:36:03.166585,1.1046431808899624,1.1050022282379806,1.1045710360807497,1.104981001062445,800
2025-11-23 21:37:03.166585,1.104981001062445,1.10501590642672,1.104572837312428,1.1045935567141305,236
2025-11-23 21:38:03.166585,1.1045935567141305,1.1046137760452233,1.1037710769462004,1.103884813408912,494
2025-11-23 21:39:03.166585,1.103884813408912,1.104623323162035,1.1038681976720581,1.1045226676073205,393
2025-11-23 21:40:03.166585,1.1045226676073205,1.1048650983477144,1.1041775180672602,1.1042017485224171,658
2025-11-23 21:41:03.166585,1.1042017485224171,1.1049725220373545,1.1039126674079909,1.1048111273266006,540
2025-11-23 21:42:03.166585,1.1048111273266006,1.1057266557910794,1.1047868050477987,1.1054178712861498,138
2025-11-23 21:43:03.166585,1.1054178712861498,1.1056327032850164,1.104608243603538,1.1050730855410233,201
2025-11-23 21:44:03.166585,1.1050730855410233,1.105231176486517,1.1050546715926968,1.1050721269579362,872
2025-11-23 21:45:03.166585,1.1050721269579362,1.106211962646636,1.1048250754223472,1.1059633775680757,183
2025-11-23 21:46:03.166585,1.1059633775680757,1.1062850018877743,1.1058492463385425,1.106236444433238,239
2025-11-23 21:47:03.166585,1.106236444433238,1.1063185716536985,1.105409676449707,1.1054738689748385,558
2025-11-23 21:48:03.166585,1.1054738689748385,1.1056251047371384,1.1048898411692687,1.105071380526298,799
2025-11-23 21:49:03.166585,1.105071380526298,1.1051495232837854,1.104460470489658,1.1047557325476038,593
2025-11-23 21:50:03.166585,1.1047557325476038,1.1050641673979946,1.1046718675597487,1.1046857738643177,172
2025-11-23 21:51:03.166585,1.1046857738643177,1.1053462369421925,1.1043271935114003,1.1052728425252412,508
2025-11-23 21:52:03.166585,1.1052728425252412,1.1057190624607758,1.1049413313347407,1.1056694532517628,388
2025-11-23 21:53:03.166585,1.1056694532517628,1.1061687887206495,1.1055937499500763,1.1061524123697424,620
2025-11-23 21:54:03.166585,1.1061524123697424,1.1065873689602697,1.1060544982724263,1.1064336594527904,807
2025-11-23 21:55:03.166585,1.1064336594527904,1.1076557912444795,1.1063672523903554,1.1075075233824936,681
2025-11-23 21:56:03.166585,1.1075075233824936,1.1080448150060578,1.1075065961795312,1.107682338464359,397
2025-11-23 21:57:03.166585,1.107682338464359,1.1078767152497526,1.1073782173631885,1.1074369595587563,635
2025-11-23 21:58:03.166585,1.1074369595587563,1.107554006459166,1.1069184577036197,1.1072787541012308,558
2025-11-23 21:59:03.166585,1.1072787541012308,1.1077958971172563,1.1072506259696666,1.107537984241311,960
2025-11-23 22:00:03.166585,1.107537984241311,1.1076594048827892,1.1072873144660558,1.1076025497482893,326
2025-11-23 22:01:03.166585,1.1076025497482893,1.107800507303338,1.1064567397116531,1.1065657129891249,352
2025-11-23 22:02:03.166585,1.1065657129891249,1.1075732656710326,1.1064172799519547,1.107183125976158,504
2025-11-23 22:03:03.166585,1.107183125976158,1.1074123133955387,1.1070797804985577,1.1073639513030165,114
2025-11-23 22:04:03.166585,1.1073639513030165,1.1077939999846487,1.1072735856665206,1.1075743912124365,678
